crosswalk_id,tube,on,off,distance
06-0000030293,등촌,10748.333333333334,10268.076923076924,68.7671619231131
06-0000045781,발산,19879.82051282051,20772.97435897436,70.38205058997065
06-0000013544,방화,6402.48717948718,6107.538461538462,71.24677327968884
06-0000012094,우장산,13611.076923076924,13370.076923076924,72.04595536421833
06-0000039371,우장산,13611.076923076924,13370.076923076924,72.72711634341643
06-0000034389,양천향교,8965.923076923076,9118.794871794871,74.4837837411741
06-0000013364,가양,20669.30769230769,20122.74358974359,74.53162039082372
06-0000013344,공항시장,2778.153846153846,2968.974358974359,75.66157684041261
06-0000013534,화곡,27246.28205128205,25422.128205128207,75.80686814649809
06-0000038067,공항시장,2778.153846153846,2968.974358974359,76.17000756795868
06-0000002370,개화산,5385.2307692307695,5159.564102564103,76.75839506482048
06-0000048609,방화,6402.48717948718,6107.538461538462,76.95413392664693
06-0000048608,방화,6402.48717948718,6107.538461538462,77.05113566747946
06-0000027393,개화산,5385.2307692307695,5159.564102564103,77.10801429141156
06-0000026048,양천향교,8965.923076923076,9118.794871794871,77.6152807676217
06-0000013501,까치산,27313.358974358973,26170.25641025641,77.61594935247064
06-0000026047,양천향교,8965.923076923076,9118.794871794871,77.86627799828013
06-0000048568,방화,6402.48717948718,6107.538461538462,78.09488471805412
06-0000036921,가양,20669.30769230769,20122.74358974359,79.23862917917964
06-0000028074,공항시장,2778.153846153846,2968.974358974359,79.351457161312
06-0000013477,방화,6402.48717948718,6107.538461538462,79.57321128829317
06-0000040292,방화,6402.48717948718,6107.538461538462,79.95923616051762
06-0000013655,방화,6402.48717948718,6107.538461538462,80.91901489816382
06-0000013533,화곡,27246.28205128205,25422.128205128207,81.59579098669744
06-0000047930,화곡,27246.28205128205,25422.128205128207,83.14750526091022
06-0000013543,방화,6402.48717948718,6107.538461538462,83.33838030168195
06-0000003137,개화산,5385.2307692307695,5159.564102564103,84.19036974181036
06-0000013656,방화,6402.48717948718,6107.538461538462,84.53413623388263
06-0000013542,방화,6402.48717948718,6107.538461538462,84.70659562854017
06-0000011612,신방화,6518.641025641025,6320.307692307692,85.5334852244885
06-0000013535,화곡,27246.28205128205,25422.128205128207,85.74559300753778
06-0000015741,화곡,27246.28205128205,25422.128205128207,86.50428284987507
06-0000036758,개화,2470.230769230769,1631.820512820513,86.95063706713104
06-0000037725,개화산,5385.2307692307695,5159.564102564103,87.16225987642734
06-0000026045,양천향교,8965.923076923076,9118.794871794871,87.4403906196601
06-0000012977,가양,20669.30769230769,20122.74358974359,88.19502913223398
06-0000024246,염창,16735.410256410258,16139.615384615385,88.2915575036382
06-0000024245,염창,16735.410256410258,16139.615384615385,89.54098889986527
06-0000003590,가양,20669.30769230769,20122.74358974359,91.01684631780084
06-0000027397,개화산,5385.2307692307695,5159.564102564103,91.39958659089524
06-0000027395,개화산,5385.2307692307695,5159.564102564103,92.57735115319223
06-0000013557,우장산,13611.076923076924,13370.076923076924,92.75482646040226
06-0000036920,가양,20669.30769230769,20122.74358974359,92.89106149345864
06-0000027396,개화산,5385.2307692307695,5159.564102564103,93.92423292133137
06-0000013659,방화,6402.48717948718,6107.538461538462,94.03481187336494
06-0000013482,까치산,27313.358974358973,26170.25641025641,95.54132603609884
06-0000015731,까치산,27313.358974358973,26170.25641025641,95.59329012956097
06-0000050357,개화산,5385.2307692307695,5159.564102564103,95.69063118273178
06-0000013657,방화,6402.48717948718,6107.538461538462,95.93853051994508
06-0000039692,까치산,27313.358974358973,26170.25641025641,96.34389936920687
06-0000013694,화곡,27246.28205128205,25422.128205128207,96.69016403454222
06-0000048411,증미,6634.128205128205,6262.128205128205,97.41578355848733
06-0000024247,염창,16735.410256410258,16139.615384615385,98.82073970159688
06-0000027424,신방화,6518.641025641025,6320.307692307692,99.04082646317404
06-0000012978,가양,20669.30769230769,20122.74358974359,99.36197890306278
06-0000028075,공항시장,2778.153846153846,2968.974358974359,99.41762756722115
06-0000045684,신방화,6518.641025641025,6320.307692307692,99.4292456831106
06-0000031754,가양,20669.30769230769,20122.74358974359,100.01904515032996
06-0000022106,공항시장,2778.153846153846,2968.974358974359,100.48681094729835
06-0000012102,우장산,13611.076923076924,13370.076923076924,100.90657760093701
06-0000011610,신방화,6518.641025641025,6320.307692307692,102.75677382784644
06-0000012095,우장산,13611.076923076924,13370.076923076924,102.9735338565263
06-0000037730,개화산,5385.2307692307695,5159.564102564103,103.07042030678441
06-0000003143,개화산,5385.2307692307695,5159.564102564103,105.06927402542031
06-0000027394,개화산,5385.2307692307695,5159.564102564103,105.24574583432522
06-0000013479,방화,6402.48717948718,6107.538461538462,105.78064418275572
06-0000011611,신방화,6518.641025641025,6320.307692307692,105.96944349429734
06-0000013480,방화,6402.48717948718,6107.538461538462,106.28120130223115
06-0000036835,방화,6402.48717948718,6107.538461538462,106.61903469733602
06-0000036836,방화,6402.48717948718,6107.538461538462,107.58029999378668
06-0000003233,까치산,27313.358974358973,26170.25641025641,107.77817195867692
06-0000050011,신방화,6518.641025641025,6320.307692307692,108.04989167794776
06-0000013654,방화,6402.48717948718,6107.538461538462,108.16475986812885
06-0000034390,양천향교,8965.923076923076,9118.794871794871,108.26288405747584
06-0000013653,방화,6402.48717948718,6107.538461538462,108.45753782759832
06-0000012097,우장산,13611.076923076924,13370.076923076924,110.168700632844
06-0000051379,가양,20669.30769230769,20122.74358974359,111.7343901110483
06-0000036760,개화,2470.230769230769,1631.820512820513,111.77076513872079
06-0000036759,개화,2470.230769230769,1631.820512820513,111.80138124751596
06-0000013679,증미,6634.128205128205,6262.128205128205,112.10139472006543
06-0000024238,염창,16735.410256410258,16139.615384615385,112.70928285048859
06-0000035677,송정,6145.179487179487,5809.076923076923,113.09633341267421
06-0000036918,가양,20669.30769230769,20122.74358974359,114.00830271376388
06-0000038068,공항시장,2778.153846153846,2968.974358974359,115.3870774531195
06-0000012096,우장산,13611.076923076924,13370.076923076924,115.56941155280043
06-0000039032,개화산,5385.2307692307695,5159.564102564103,116.5168524197208
06-0000036913,증미,6634.128205128205,6262.128205128205,117.12937971209284
06-0000038360,방화,6402.48717948718,6107.538461538462,117.6424961321081
06-0000026043,양천향교,8965.923076923076,9118.794871794871,117.6835731803097
06-0000036765,개화,2470.230769230769,1631.820512820513,118.28430956301266
06-0000047723,마곡나루,21288.871794871797,20787.07692307692,118.57310087821331
06-0000038361,방화,6402.48717948718,6107.538461538462,119.12351579170941
06-0000048580,방화,6402.48717948718,6107.538461538462,121.27699194943038
06-0000036042,증미,6634.128205128205,6262.128205128205,121.81152682169716
06-0000039042,발산,19879.82051282051,20772.97435897436,121.93560408897058
06-0000027849,방화,6402.48717948718,6107.538461538462,122.02430027178447
06-0000012089,우장산,13611.076923076924,13370.076923076924,122.97111201396216
06-0000045831,신방화,6518.641025641025,6320.307692307692,123.3324255944271
06-0000013438,양천향교,8965.923076923076,9118.794871794871,123.35574843395109
06-0000027388,개화산,5385.2307692307695,5159.564102564103,123.89862418589139
06-0000026039,양천향교,8965.923076923076,9118.794871794871,123.94528279888307
06-0000013556,우장산,13611.076923076924,13370.076923076924,124.95060303503338
06-0000047724,마곡나루,21288.871794871797,20787.07692307692,125.55548554566847
06-0000013550,방화,6402.48717948718,6107.538461538462,125.55983407929538
06-0000052688,양천향교,8965.923076923076,9118.794871794871,125.58490266451119
06-0000037222,개화산,5385.2307692307695,5159.564102564103,125.77449206845424
06-0000027391,개화산,5385.2307692307695,5159.564102564103,126.18057037869993
06-0000036041,증미,6634.128205128205,6262.128205128205,126.3987887869859
06-0000031752,가양,20669.30769230769,20122.74358974359,126.52309124990863
06-0000013465,양천향교,8965.923076923076,9118.794871794871,126.58758725564361
06-0000003582,개화산,5385.2307692307695,5159.564102564103,126.66981670433947
06-0000013693,화곡,27246.28205128205,25422.128205128207,127.04289844206887
06-0000024237,염창,16735.410256410258,16139.615384615385,127.25673873563431
06-0000045476,공항시장,2778.153846153846,2968.974358974359,127.7311395105592
06-0000013287,증미,6634.128205128205,6262.128205128205,127.75427888902233
06-0000030629,증미,6634.128205128205,6262.128205128205,127.81050628560148
06-0000036837,방화,6402.48717948718,6107.538461538462,128.1859205620745
06-0000013493,까치산,27313.358974358973,26170.25641025641,128.42770749763798
06-0000045431,공항시장,2778.153846153846,2968.974358974359,128.94609848034418
06-0000038058,증미,6634.128205128205,6262.128205128205,129.35274709902868
06-0000013652,방화,6402.48717948718,6107.538461538462,129.51472322520152
06-0000013437,양천향교,8965.923076923076,9118.794871794871,129.74444152217993
06-0000025485,우장산,13611.076923076924,13370.076923076924,129.83439914417073
06-0000020765,방화,6402.48717948718,6107.538461538462,130.1815317184366
06-0000011609,신방화,6518.641025641025,6320.307692307692,130.19077177683388
06-0000045833,신방화,6518.641025641025,6320.307692307692,130.3396494443354
06-0000036838,방화,6402.48717948718,6107.538461538462,130.761898523307
06-0000028076,공항시장,2778.153846153846,2968.974358974359,130.8593704068046
06-0000012088,우장산,13611.076923076924,13370.076923076924,131.07143060295323
06-0000024551,가양,20669.30769230769,20122.74358974359,131.16832800092064
06-0000013466,양천향교,8965.923076923076,9118.794871794871,131.37531454159338
06-0000047722,마곡나루,21288.871794871797,20787.07692307692,131.50631458454822
06-0000026758,방화,6402.48717948718,6107.538461538462,131.66965944703753
06-0000013651,방화,6402.48717948718,6107.538461538462,131.8964013699692
06-0000027392,개화산,5385.2307692307695,5159.564102564103,132.47553890706115
06-0000012028,등촌,10748.333333333334,10268.076923076924,132.78427908508542
06-0000031628,개화산,5385.2307692307695,5159.564102564103,134.2742473069411
06-0000013181,증미,6634.128205128205,6262.128205128205,134.3050533565744
06-0000013436,양천향교,8965.923076923076,9118.794871794871,134.40677415589647
06-0000003237,까치산,27313.358974358973,26170.25641025641,135.41980251602436
06-0000013485,까치산,27313.358974358973,26170.25641025641,135.4540569233296
06-0000030580,증미,6634.128205128205,6262.128205128205,135.5054735741848
06-0000013692,화곡,27246.28205128205,25422.128205128207,135.52775885981987
06-0000003583,개화산,5385.2307692307695,5159.564102564103,136.0438603218832
06-0000045832,신방화,6518.641025641025,6320.307692307692,136.23172094477147
06-0000030628,증미,6634.128205128205,6262.128205128205,136.85993480839213
06-0000039693,까치산,27313.358974358973,26170.25641025641,137.2560834287138
06-0000047718,마곡나루,21288.871794871797,20787.07692307692,137.80173028919418
06-0000036754,개화,2470.230769230769,1631.820512820513,138.19081090846356
06-0000045683,신방화,6518.641025641025,6320.307692307692,138.322412580001
06-0000027836,가양,20669.30769230769,20122.74358974359,138.79380365392097
06-0000048358,송정,6145.179487179487,5809.076923076923,139.62628720339805
06-0000034365,염창,16735.410256410258,16139.615384615385,140.29868280310637
06-0000013289,증미,6634.128205128205,6262.128205128205,140.53475791867723
06-0000013690,화곡,27246.28205128205,25422.128205128207,140.64853544524084
06-0000011877,염창,16735.410256410258,16139.615384615385,140.98804004196
06-0000049640,마곡나루,21288.871794871797,20787.07692307692,141.15154990622295
06-0000013435,양천향교,8965.923076923076,9118.794871794871,141.5625427074105
06-0000003581,가양,20669.30769230769,20122.74358974359,141.76827443056854
06-0000013433,양천향교,8965.923076923076,9118.794871794871,141.98960125585504
06-0000039264,송정,6145.179487179487,5809.076923076923,142.0349435493565
06-0000039301,송정,6145.179487179487,5809.076923076923,142.11467849273197
06-0000013547,방화,6402.48717948718,6107.538461538462,142.50279050195218
06-0000002980,까치산,27313.358974358973,26170.25641025641,142.52896425010522
06-0000039202,송정,6145.179487179487,5809.076923076923,142.58465823067888
06-0000046649,양천향교,8965.923076923076,9118.794871794871,143.1301125472075
06-0000052710,양천향교,8965.923076923076,9118.794871794871,143.6820847178023
06-0000015670,우장산,13611.076923076924,13370.076923076924,144.20961890238308
06-0000052459,등촌,10748.333333333334,10268.076923076924,144.31266277768285
06-0000024236,염창,16735.410256410258,16139.615384615385,144.5935752407978
06-0000047725,마곡나루,21288.871794871797,20787.07692307692,144.7385593603662
06-0000015735,방화,6402.48717948718,6107.538461538462,145.3122102599205
06-0000052465,증미,6634.128205128205,6262.128205128205,145.32103756061272
06-0000028536,우장산,13611.076923076924,13370.076923076924,146.8074714675755
06-0000003615,까치산,27313.358974358973,26170.25641025641,147.27857797868896
06-0000038060,공항시장,2778.153846153846,2968.974358974359,147.3601395840582
06-0000013342,공항시장,2778.153846153846,2968.974358974359,147.92684365106976
06-0000015728,양천향교,8965.923076923076,9118.794871794871,147.98719060069627
06-0000013286,증미,6634.128205128205,6262.128205128205,148.01647523032455
06-0000013434,양천향교,8965.923076923076,9118.794871794871,148.35726701207744
06-0000051949,방화,6402.48717948718,6107.538461538462,149.19992480899614
06-0000013370,가양,20669.30769230769,20122.74358974359,149.64826016625727
06-0000013288,증미,6634.128205128205,6262.128205128205,149.70969564346996
06-0000037117,개화,2470.230769230769,1631.820512820513,150.220836615388
06-0000013369,가양,20669.30769230769,20122.74358974359,150.37075982838334
06-0000003722,까치산,27313.358974358973,26170.25641025641,150.62795171960107
06-0000000002,등촌,10748.333333333334,10268.076923076924,150.91349392789203
06-0000026037,양천향교,8965.923076923076,9118.794871794871,151.45004441509528
06-0000052451,등촌,10748.333333333334,10268.076923076924,151.4891064344119
06-0000026038,양천향교,8965.923076923076,9118.794871794871,151.6369498546212
06-0000041366,발산,19879.82051282051,20772.97435897436,151.73367793477902
06-0000045682,신방화,6518.641025641025,6320.307692307692,151.7808851238906
06-0000041370,마곡,9872.205128205129,9996.28205128205,151.78776634391122
06-0000045780,마곡,9872.205128205129,9996.28205128205,151.97668845247446
06-0000013691,화곡,27246.28205128205,25422.128205128207,151.9818660371452
06-0000012973,신방화,6518.641025641025,6320.307692307692,152.05594987911988
06-0000052453,등촌,10748.333333333334,10268.076923076924,153.1914269796563
06-0000013042,개화산,5385.2307692307695,5159.564102564103,154.10453314021933
06-0000041367,마곡,9872.205128205129,9996.28205128205,154.4248047557971
06-0000013481,방화,6402.48717948718,6107.538461538462,155.90876082469885
06-0000028535,우장산,13611.076923076924,13370.076923076924,155.92699232688412
06-0000031749,가양,20669.30769230769,20122.74358974359,155.92918891308702
06-0000013478,까치산,27313.358974358973,26170.25641025641,156.071226554067
06-0000024273,개화산,5385.2307692307695,5159.564102564103,156.47689060510467
06-0000013555,우장산,13611.076923076924,13370.076923076924,156.4860501025435
06-0000038980,증미,6634.128205128205,6262.128205128205,157.27110317644204
06-0000026036,양천향교,8965.923076923076,9118.794871794871,158.7889245599204
06-0000011608,신방화,6518.641025641025,6320.307692307692,159.3630844599385
06-0000003639,가양,20669.30769230769,20122.74358974359,159.738700882083
06-0000031751,가양,20669.30769230769,20122.74358974359,160.23151141893308
06-0000052145,양천향교,8965.923076923076,9118.794871794871,161.07661284087365
06-0000012971,신방화,6518.641025641025,6320.307692307692,161.11993468225845
06-0000052464,증미,6634.128205128205,6262.128205128205,161.32389910164727
06-0000013498,까치산,27313.358974358973,26170.25641025641,161.49830239526995
06-0000038101,개화,2470.230769230769,1631.820512820513,161.50731487847506
06-0000033531,개화,2470.230769230769,1631.820512820513,161.9941351332963
06-0000041363,마곡,9872.205128205129,9996.28205128205,162.03083034979636
06-0000038700,공항시장,2778.153846153846,2968.974358974359,162.13866075452736
06-0000013060,공항시장,2778.153846153846,2968.974358974359,162.24730933838953
06-0000013430,양천향교,8965.923076923076,9118.794871794871,162.74090664725003
06-0000049639,마곡나루,21288.871794871797,20787.07692307692,163.00179656718328
06-0000012974,신방화,6518.641025641025,6320.307692307692,163.14185366138966
06-0000013689,화곡,27246.28205128205,25422.128205128207,163.57470959908727
06-0000045774,마곡나루,21288.871794871797,20787.07692307692,164.9436371573886
06-0000041697,신방화,6518.641025641025,6320.307692307692,165.2631359145685
06-0000022976,개화산,5385.2307692307695,5159.564102564103,165.6758807721211
06-0000013085,송정,6145.179487179487,5809.076923076923,165.97237404480666
06-0000038069,공항시장,2778.153846153846,2968.974358974359,166.18293423982604
06-0000039762,우장산,13611.076923076924,13370.076923076924,166.2714510267876
06-0000045464,신방화,6518.641025641025,6320.307692307692,166.5849098099807
06-0000027813,증미,6634.128205128205,6262.128205128205,166.7090939503986
06-0000050012,등촌,10748.333333333334,10268.076923076924,166.96723417765054
06-0000031748,가양,20669.30769230769,20122.74358974359,167.84096349467487
06-0000038056,증미,6634.128205128205,6262.128205128205,167.89055592540757
06-0000038344,개화,2470.230769230769,1631.820512820513,168.07317198138173
06-0000048354,공항시장,2778.153846153846,2968.974358974359,168.20594181241188
06-0000037116,개화,2470.230769230769,1631.820512820513,168.3876954396623
06-0000039302,송정,6145.179487179487,5809.076923076923,168.53247761919417
06-0000015729,양천향교,8965.923076923076,9118.794871794871,168.81195833695162
06-0000013285,증미,6634.128205128205,6262.128205128205,169.0065937353298
06-0000031269,마곡,9872.205128205129,9996.28205128205,169.7456828450987
06-0000002940,까치산,27313.358974358973,26170.25641025641,169.77904177194486
06-0000019848,등촌,10748.333333333334,10268.076923076924,169.89498165310434
06-0000013554,우장산,13611.076923076924,13370.076923076924,170.26991403323663
06-0000050027,가양,20669.30769230769,20122.74358974359,170.79289768392368
06-0000012101,우장산,13611.076923076924,13370.076923076924,170.84118165573625
06-0000027846,방화,6402.48717948718,6107.538461538462,170.9931254377584
06-0000038057,증미,6634.128205128205,6262.128205128205,171.00051027645665
06-0000033809,가양,20669.30769230769,20122.74358974359,171.0157312133788
06-0000045779,마곡,9872.205128205129,9996.28205128205,171.1383595272573
06-0000013696,화곡,27246.28205128205,25422.128205128207,171.60647518142406
06-0000037220,개화산,5385.2307692307695,5159.564102564103,171.69402989994688
06-0000049638,발산,19879.82051282051,20772.97435897436,172.27110612706923
06-0000012602,염창,16735.410256410258,16139.615384615385,172.29315278658274
06-0000038699,공항시장,2778.153846153846,2968.974358974359,172.54840667153658
06-0000005716,까치산,27313.358974358973,26170.25641025641,172.7122011843676
06-0000027850,방화,6402.48717948718,6107.538461538462,172.95745337954858
06-0000049627,양천향교,8965.923076923076,9118.794871794871,172.99868935675372
06-0000039044,발산,19879.82051282051,20772.97435897436,173.83262728129318
06-0000028061,등촌,10748.333333333334,10268.076923076924,174.75366440651763
06-0000012969,신방화,6518.641025641025,6320.307692307692,175.22814680115502
06-0000031753,가양,20669.30769230769,20122.74358974359,175.66468325199799
06-0000013650,방화,6402.48717948718,6107.538461538462,176.04090803770328
06-0000039043,발산,19879.82051282051,20772.97435897436,176.28112054639897
06-0000037221,개화산,5385.2307692307695,5159.564102564103,176.4370339425843
06-0000049626,양천향교,8965.923076923076,9118.794871794871,176.98748902351088
06-0000013540,방화,6402.48717948718,6107.538461538462,177.2504088643404
06-0000037773,마곡,9872.205128205129,9996.28205128205,177.38745966158297
06-0000052452,등촌,10748.333333333334,10268.076923076924,178.1790398440057
06-0000022975,개화산,5385.2307692307695,5159.564102564103,178.91613975656222
06-0000013697,화곡,27246.28205128205,25422.128205128207,179.04475946917503
06-0000037774,마곡,9872.205128205129,9996.28205128205,179.53730779742554
06-0000012605,염창,16735.410256410258,16139.615384615385,180.10502262458132
06-0000013497,까치산,27313.358974358973,26170.25641025641,180.39693387267988
06-0000045776,마곡나루,21288.871794871797,20787.07692307692,180.710171710009
06-0000039470,등촌,10748.333333333334,10268.076923076924,182.38977822248313
06-0000039372,우장산,13611.076923076924,13370.076923076924,182.58921185286133
06-0000041369,발산,19879.82051282051,20772.97435897436,182.72868040668908
06-0000013290,증미,6634.128205128205,6262.128205128205,183.03832257809557
06-0000011875,염창,16735.410256410258,16139.615384615385,183.23754153547756
06-0000013341,공항시장,2778.153846153846,2968.974358974359,183.78249318303864
06-0000013431,양천향교,8965.923076923076,9118.794871794871,184.02964474482016
06-0000013451,양천향교,8965.923076923076,9118.794871794871,184.38090464628192
06-0000041368,발산,19879.82051282051,20772.97435897436,184.73073474994555
06-0000041365,마곡,9872.205128205129,9996.28205128205,184.81147000199962
06-0000013432,양천향교,8965.923076923076,9118.794871794871,184.98488712081993
06-0000038074,공항시장,2778.153846153846,2968.974358974359,185.2272504292003
06-0000028062,등촌,10748.333333333334,10268.076923076924,185.30297002996323
06-0000027818,증미,6634.128205128205,6262.128205128205,185.89870359398623
06-0000045775,마곡나루,21288.871794871797,20787.07692307692,186.25454681097148
06-0000027816,증미,6634.128205128205,6262.128205128205,186.40713161659252
06-0000049629,양천향교,8965.923076923076,9118.794871794871,186.94740005494722
06-0000012604,염창,16735.410256410258,16139.615384615385,188.63069024375753
06-0000013452,양천향교,8965.923076923076,9118.794871794871,189.2038863214242
06-0000013057,공항시장,2778.153846153846,2968.974358974359,189.56573217100927
06-0000030294,등촌,10748.333333333334,10268.076923076924,189.7981205635744
06-0000047721,마곡나루,21288.871794871797,20787.07692307692,189.99200716322346
06-0000027817,증미,6634.128205128205,6262.128205128205,190.3558790861627
06-0000028060,등촌,10748.333333333334,10268.076923076924,190.63106061961727
06-0000038978,화곡,27246.28205128205,25422.128205128207,191.50694339694235
06-0000013539,방화,6402.48717948718,6107.538461538462,192.27489054733164
06-0000013160,화곡,27246.28205128205,25422.128205128207,192.38833501958007
06-0000013538,방화,6402.48717948718,6107.538461538462,192.53968072107514
06-0000051465,증미,6634.128205128205,6262.128205128205,192.75062023605938
06-0000026046,양천향교,8965.923076923076,9118.794871794871,192.824626026584
06-0000013468,양천향교,8965.923076923076,9118.794871794871,193.023252550552
06-0000045778,마곡나루,21288.871794871797,20787.07692307692,193.05430960565073
06-0000050952,개화산,5385.2307692307695,5159.564102564103,193.2117990403377
06-0000026035,양천향교,8965.923076923076,9118.794871794871,193.79839137700068
06-0000015738,방화,6402.48717948718,6107.538461538462,194.2970237063264
06-0000012872,까치산,27313.358974358973,26170.25641025641,194.9907929933531
06-0000049628,양천향교,8965.923076923076,9118.794871794871,195.00178679384499
06-0000013698,화곡,27246.28205128205,25422.128205128207,196.0069973176886
06-0000034371,등촌,10748.333333333334,10268.076923076924,196.01767077843712
06-0000052819,개화산,5385.2307692307695,5159.564102564103,196.37104109456212
06-0000013553,우장산,13611.076923076924,13370.076923076924,196.5701122783254
06-0000027792,신방화,6518.641025641025,6320.307692307692,197.11664019999364
06-0000051464,증미,6634.128205128205,6262.128205128205,197.86681869529292
06-0000025517,등촌,10748.333333333334,10268.076923076924,197.8841108128922
06-0000027791,신방화,6518.641025641025,6320.307692307692,198.22444428471587
06-0000038111,개화,2470.230769230769,1631.820512820513,198.50863988248574
06-0000013647,방화,6402.48717948718,6107.538461538462,198.844412263688
06-0000013649,방화,6402.48717948718,6107.538461538462,199.6662675259177
06-0000012601,염창,16735.410256410258,16139.615384615385,199.67708578341833
06-0000046662,개화,2470.230769230769,1631.820512820513,200.50711832120368
06-0000029016,증미,6634.128205128205,6262.128205128205,200.68061189024354
06-0000024272,개화산,5385.2307692307695,5159.564102564103,200.90141327127867
06-0000014101,까치산,27313.358974358973,26170.25641025641,200.97653575323153
06-0000003352,까치산,27313.358974358973,26170.25641025641,201.7891333662648
06-0000012638,우장산,13611.076923076924,13370.076923076924,201.9305579336349
06-0000045786,마곡나루,21288.871794871797,20787.07692307692,203.10940110031183
06-0000038098,개화,2470.230769230769,1631.820512820513,203.46756149857484
06-0000033810,가양,20669.30769230769,20122.74358974359,204.28814577624647
06-0000027820,증미,6634.128205128205,6262.128205128205,204.47074680155453
06-0000013552,우장산,13611.076923076924,13370.076923076924,204.6807526200856
06-0000051452,까치산,27313.358974358973,26170.25641025641,204.9701688916611
06-0000039373,우장산,13611.076923076924,13370.076923076924,205.0166229569589
06-0000013695,화곡,27246.28205128205,25422.128205128207,205.07084748896284
06-0000038099,개화,2470.230769230769,1631.820512820513,206.12158737951643
06-0000012871,까치산,27313.358974358973,26170.25641025641,206.20156609128037
06-0000044797,신방화,6518.641025641025,6320.307692307692,206.31435268184794
06-0000027848,방화,6402.48717948718,6107.538461538462,207.0447761169155
06-0000045771,양천향교,8965.923076923076,9118.794871794871,207.161593963487
06-0000026033,양천향교,8965.923076923076,9118.794871794871,207.55477944078524
06-0000051356,화곡,27246.28205128205,25422.128205128207,207.80994180252438
06-0000013171,화곡,27246.28205128205,25422.128205128207,208.37632404815034
06-0000033453,가양,20669.30769230769,20122.74358974359,208.66969236880817
06-0000022105,양천향교,8965.923076923076,9118.794871794871,209.42597004514937
06-0000031747,화곡,27246.28205128205,25422.128205128207,209.7268883352262
06-0000022974,개화산,5385.2307692307695,5159.564102564103,209.83505309237674
06-0000012033,등촌,10748.333333333334,10268.076923076924,210.75204403247216
06-0000027429,신방화,6518.641025641025,6320.307692307692,210.78486644301105
06-0000045777,마곡나루,21288.871794871797,20787.07692307692,211.23853252522403
06-0000013688,화곡,27246.28205128205,25422.128205128207,211.69234170080253
06-0000012035,등촌,10748.333333333334,10268.076923076924,211.82733883189542
06-0000029142,공항시장,2778.153846153846,2968.974358974359,212.69117254040427
06-0000044796,신방화,6518.641025641025,6320.307692307692,212.75281956490622
06-0000038059,공항시장,2778.153846153846,2968.974358974359,212.8942124140604
06-0000050670,방화,6402.48717948718,6107.538461538462,213.09685169649177
06-0000018193,가양,20669.30769230769,20122.74358974359,213.20717201915318
06-0000012869,까치산,27313.358974358973,26170.25641025641,213.25422973649276
06-0000013097,증미,6634.128205128205,6262.128205128205,213.45456408652973
06-0000041700,신방화,6518.641025641025,6320.307692307692,213.82014103897723
06-0000013063,공항시장,2778.153846153846,2968.974358974359,213.88219187805805
06-0000013165,증미,6634.128205128205,6262.128205128205,214.82067535309682
06-0000013646,방화,6402.48717948718,6107.538461538462,214.88265284859875
06-0000027812,증미,6634.128205128205,6262.128205128205,215.0712280627871
06-0000028741,마곡,9872.205128205129,9996.28205128205,215.35952696825908
06-0000013648,방화,6402.48717948718,6107.538461538462,215.6741350845627
06-0000045796,발산,19879.82051282051,20772.97435897436,216.4062367084151
06-0000045835,신방화,6518.641025641025,6320.307692307692,216.8689695386491
06-0000013472,까치산,27313.358974358973,26170.25641025641,217.0037504226175
06-0000038055,증미,6634.128205128205,6262.128205128205,217.28709828436828
06-0000028955,증미,6634.128205128205,6262.128205128205,217.50500027903712
06-0000027819,증미,6634.128205128205,6262.128205128205,217.73467175118972
06-0000027815,증미,6634.128205128205,6262.128205128205,218.21263129295153
06-0000015717,증미,6634.128205128205,6262.128205128205,218.40058855109888
06-0000041570,가양,20669.30769230769,20122.74358974359,218.9079205702622
06-0000013551,우장산,13611.076923076924,13370.076923076924,218.9471191703556
06-0000012600,염창,16735.410256410258,16139.615384615385,219.17122514784774
06-0000018194,가양,20669.30769230769,20122.74358974359,219.20367173699253
06-0000024552,가양,20669.30769230769,20122.74358974359,219.92920812482774
06-0000033798,양천향교,8965.923076923076,9118.794871794871,220.09468238477777
06-0000028086,화곡,27246.28205128205,25422.128205128207,220.42833788392485
06-0000044798,신방화,6518.641025641025,6320.307692307692,220.61647087613886
06-0000013681,화곡,27246.28205128205,25422.128205128207,220.98925325845246
06-0000015692,염창,16735.410256410258,16139.615384615385,221.6161008377825
06-0000052828,까치산,27313.358974358973,26170.25641025641,221.85461374911782
06-0000045772,양천향교,8965.923076923076,9118.794871794871,222.25468075242222
06-0000047717,마곡나루,21288.871794871797,20787.07692307692,222.59505927216094
06-0000028742,마곡,9872.205128205129,9996.28205128205,222.75945307107864
06-0000045770,양천향교,8965.923076923076,9118.794871794871,223.61926723735402
06-0000027806,등촌,10748.333333333334,10268.076923076924,223.80750041722746
06-0000050355,개화산,5385.2307692307695,5159.564102564103,224.7233412913125
06-0000045834,신방화,6518.641025641025,6320.307692307692,224.9569895414551
06-0000037219,개화산,5385.2307692307695,5159.564102564103,224.96342002444868
06-0000011606,신방화,6518.641025641025,6320.307692307692,226.10956205988293
06-0000028089,화곡,27246.28205128205,25422.128205128207,226.29209132922878
06-0000045427,공항시장,2778.153846153846,2968.974358974359,226.7024984007364
06-0000028087,화곡,27246.28205128205,25422.128205128207,226.8358940273321
